Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Zimbabwe,ZWE,2015,Assistance during delivery (any skilled personnel) (% of births): Q2,SH.STA.BRTC.Q2.ZS,73.9
Zimbabwe,ZWE,2014,Assistance during delivery (any skilled personnel) (% of births): Q2,SH.STA.BRTC.Q2.ZS,71.1
Zimbabwe,ZWE,2011,Assistance during delivery (any skilled personnel) (% of births): Q2,SH.STA.BRTC.Q2.ZS,54.5
Zimbabwe,ZWE,2009,Assistance during delivery (any skilled personnel) (% of births): Q2,SH.STA.BRTC.Q2.ZS,45.4
Zimbabwe,ZWE,2006,Assistance during delivery (any skilled personnel) (% of births): Q2,SH.STA.BRTC.Q2.ZS,54.1
Zimbabwe,ZWE,1999,Assistance during delivery (any skilled personnel) (% of births): Q2,SH.STA.BRTC.Q2.ZS,65.6
Zimbabwe,ZWE,1994,Assistance during delivery (any skilled personnel) (% of births): Q2,SH.STA.BRTC.Q2.ZS,59.5
Zimbabwe,ZWE,2019,Assistance during delivery (any skilled personnel) (% of births): Q3,SH.STA.BRTC.Q3.ZS,86.8
Zimbabwe,ZWE,2015,Assistance during delivery (any skilled personnel) (% of births): Q3,SH.STA.BRTC.Q3.ZS,80
Zimbabwe,ZWE,2014,Assistance during delivery (any skilled personnel) (% of births): Q3,SH.STA.BRTC.Q3.ZS,78.2
Zimbabwe,ZWE,2011,Assistance during delivery (any skilled personnel) (% of births): Q3,SH.STA.BRTC.Q3.ZS,61.9
Zimbabwe,ZWE,2009,Assistance during delivery (any skilled personnel) (% of births): Q3,SH.STA.BRTC.Q3.ZS,55.9
Zimbabwe,ZWE,2006,Assistance during delivery (any skilled personnel) (% of births): Q3,SH.STA.BRTC.Q3.ZS,70
Zimbabwe,ZWE,1999,Assistance during delivery (any skilled personnel) (% of births): Q3,SH.STA.BRTC.Q3.ZS,65.6
Zimbabwe,ZWE,1994,Assistance during delivery (any skilled personnel) (% of births): Q3,SH.STA.BRTC.Q3.ZS,65.3
Zimbabwe,ZWE,2019,Assistance during delivery (any skilled personnel) (% of births): Q4,SH.STA.BRTC.Q4.ZS,91.9
Zimbabwe,ZWE,2015,Assistance during delivery (any skilled personnel) (% of births): Q4,SH.STA.BRTC.Q4.ZS,89.5
Zimbabwe,ZWE,2014,Assistance during delivery (any skilled personnel) (% of births): Q4,SH.STA.BRTC.Q4.ZS,85.5
Zimbabwe,ZWE,2011,Assistance during delivery (any skilled personnel) (% of births): Q4,SH.STA.BRTC.Q4.ZS,79.1
Zimbabwe,ZWE,2009,Assistance during delivery (any skilled personnel) (% of births): Q4,SH.STA.BRTC.Q4.ZS,81.3
Zimbabwe,ZWE,2006,Assistance during delivery (any skilled personnel) (% of births): Q4,SH.STA.BRTC.Q4.ZS,84.4
Zimbabwe,ZWE,1999,Assistance during delivery (any skilled personnel) (% of births): Q4,SH.STA.BRTC.Q4.ZS,81.8
Zimbabwe,ZWE,1994,Assistance during delivery (any skilled personnel) (% of births): Q4,SH.STA.BRTC.Q4.ZS,77.9
Zimbabwe,ZWE,2019,Assistance during delivery (any skilled personnel) (% of births): Q5 (highest),SH.STA.BRTC.Q5.ZS,97.3
Zimbabwe,ZWE,2015,Assistance during delivery (any skilled personnel) (% of births): Q5 (highest),SH.STA.BRTC.Q5.ZS,96.4
Zimbabwe,ZWE,2014,Assistance during delivery (any skilled personnel) (% of births): Q5 (highest),SH.STA.BRTC.Q5.ZS,96.2
Zimbabwe,ZWE,2011,Assistance during delivery (any skilled personnel) (% of births): Q5 (highest),SH.STA.BRTC.Q5.ZS,90.2
Zimbabwe,ZWE,2009,Assistance during delivery (any skilled personnel) (% of births): Q5 (highest),SH.STA.BRTC.Q5.ZS,92.1
Zimbabwe,ZWE,2006,Assistance during delivery (any skilled personnel) (% of births): Q5 (highest),SH.STA.BRTC.Q5.ZS,97.3
Zimbabwe,ZWE,1999,Assistance during delivery (any skilled personnel) (% of births): Q5 (highest),SH.STA.BRTC.Q5.ZS,92.1
Zimbabwe,ZWE,1994,Assistance during delivery (any skilled personnel) (% of births): Q5 (highest),SH.STA.BRTC.Q5.ZS,92.8
Zimbabwe,ZWE,2019,Place of delivery (births at health facility) (% of births): Q1 (lowest),SH.STA.BRTF.Q1.ZS,72.9
Zimbabwe,ZWE,2015,Place of delivery (births at health facility) (% of births): Q1 (lowest),SH.STA.BRTF.Q1.ZS,65.2
Zimbabwe,ZWE,2014,Place of delivery (births at health facility) (% of births): Q1 (lowest),SH.STA.BRTF.Q1.ZS,69.7
Zimbabwe,ZWE,2011,Place of delivery (births at health facility) (% of births): Q1 (lowest),SH.STA.BRTF.Q1.ZS,44.9
Zimbabwe,ZWE,2009,Place of delivery (births at health facility) (% of births): Q1 (lowest),SH.STA.BRTF.Q1.ZS,37.4
Zimbabwe,ZWE,2006,Place of delivery (births at health facility) (% of births): Q1 (lowest),SH.STA.BRTF.Q1.ZS,43
Zimbabwe,ZWE,1999,Place of delivery (births at health facility) (% of births): Q1 (lowest),SH.STA.BRTF.Q1.ZS,57.1
Zimbabwe,ZWE,1994,Place of delivery (births at health facility) (% of births): Q1 (lowest),SH.STA.BRTF.Q1.ZS,54.2
Zimbabwe,ZWE,2019,Place of delivery (births at health facility) (% of births): Q2,SH.STA.BRTF.Q2.ZS,83.2
Zimbabwe,ZWE,2015,Place of delivery (births at health facility) (% of births): Q2,SH.STA.BRTF.Q2.ZS,72.1
Zimbabwe,ZWE,2014,Place of delivery (births at health facility) (% of births): Q2,SH.STA.BRTF.Q2.ZS,70.6
Zimbabwe,ZWE,2011,Place of delivery (births at health facility) (% of births): Q2,SH.STA.BRTF.Q2.ZS,53.4
Zimbabwe,ZWE,2009,Place of delivery (births at health facility) (% of births): Q2,SH.STA.BRTF.Q2.ZS,44.4
Zimbabwe,ZWE,2006,Place of delivery (births at health facility) (% of births): Q2,SH.STA.BRTF.Q2.ZS,53.5
Zimbabwe,ZWE,1999,Place of delivery (births at health facility) (% of births): Q2,SH.STA.BRTF.Q2.ZS,65.4
Zimbabwe,ZWE,1994,Place of delivery (births at health facility) (% of births): Q2,SH.STA.BRTF.Q2.ZS,58.9
Zimbabwe,ZWE,2019,Place of delivery (births at health facility) (% of births): Q3,SH.STA.BRTF.Q3.ZS,85.3
Zimbabwe,ZWE,2015,Place of delivery (births at health facility) (% of births): Q3,SH.STA.BRTF.Q3.ZS,79
Zimbabwe,ZWE,2014,Place of delivery (births at health facility) (% of births): Q3,SH.STA.BRTF.Q3.ZS,77.5
Zimbabwe,ZWE,2011,Place of delivery (births at health facility) (% of births): Q3,SH.STA.BRTF.Q3.ZS,61.2
Zimbabwe,ZWE,2009,Place of delivery (births at health facility) (% of births): Q3,SH.STA.BRTF.Q3.ZS,56.1
Zimbabwe,ZWE,2006,Place of delivery (births at health facility) (% of births): Q3,SH.STA.BRTF.Q3.ZS,69.8
Zimbabwe,ZWE,1999,Place of delivery (births at health facility) (% of births): Q3,SH.STA.BRTF.Q3.ZS,65.6
Zimbabwe,ZWE,1994,Place of delivery (births at health facility) (% of births): Q3,SH.STA.BRTF.Q3.ZS,65.3
Zimbabwe,ZWE,2019,Place of delivery (births at health facility) (% of births): Q4,SH.STA.BRTF.Q4.ZS,92.1
Zimbabwe,ZWE,2015,Place of delivery (births at health facility) (% of births): Q4,SH.STA.BRTF.Q4.ZS,88.5
Zimbabwe,ZWE,2014,Place of delivery (births at health facility) (% of births): Q4,SH.STA.BRTF.Q4.ZS,85.2
Zimbabwe,ZWE,2011,Place of delivery (births at health facility) (% of births): Q4,SH.STA.BRTF.Q4.ZS,78.2
Zimbabwe,ZWE,2009,Place of delivery (births at health facility) (% of births): Q4,SH.STA.BRTF.Q4.ZS,76.3
Zimbabwe,ZWE,2006,Place of delivery (births at health facility) (% of births): Q4,SH.STA.BRTF.Q4.ZS,83.8
Zimbabwe,ZWE,1999,Place of delivery (births at health facility) (% of births): Q4,SH.STA.BRTF.Q4.ZS,81.6
Zimbabwe,ZWE,1994,Place of delivery (births at health facility) (% of births): Q4,SH.STA.BRTF.Q4.ZS,78.2
Zimbabwe,ZWE,2019,Place of delivery (births at health facility) (% of births): Q5 (highest),SH.STA.BRTF.Q5.ZS,97
Zimbabwe,ZWE,2015,Place of delivery (births at health facility) (% of births): Q5 (highest),SH.STA.BRTF.Q5.ZS,96.2
Zimbabwe,ZWE,2014,Place of delivery (births at health facility) (% of births): Q5 (highest),SH.STA.BRTF.Q5.ZS,96
Zimbabwe,ZWE,2011,Place of delivery (births at health facility) (% of births): Q5 (highest),SH.STA.BRTF.Q5.ZS,89.3
Zimbabwe,ZWE,2009,Place of delivery (births at health facility) (% of births): Q5 (highest),SH.STA.BRTF.Q5.ZS,90.6
Zimbabwe,ZWE,2006,Place of delivery (births at health facility) (% of births): Q5 (highest),SH.STA.BRTF.Q5.ZS,95.7
Zimbabwe,ZWE,1999,Place of delivery (births at health facility) (% of births): Q5 (highest),SH.STA.BRTF.Q5.ZS,92.6
Zimbabwe,ZWE,1994,Place of delivery (births at health facility) (% of births): Q5 (highest),SH.STA.BRTF.Q5.ZS,92.6
Zimbabwe,ZWE,2019,Assistance during delivery (doctor) (% of births): Q1 (lowest),SH.STA.BRTP.Q1.ZS,7.2
Zimbabwe,ZWE,2015,Assistance during delivery (doctor) (% of births): Q1 (lowest),SH.STA.BRTP.Q1.ZS,3.8
Zimbabwe,ZWE,2014,Assistance during delivery (doctor) (% of births): Q1 (lowest),SH.STA.BRTP.Q1.ZS,6.4
Zimbabwe,ZWE,2011,Assistance during delivery (doctor) (% of births): Q1 (lowest),SH.STA.BRTP.Q1.ZS,3.9
Zimbabwe,ZWE,2009,Assistance during delivery (doctor) (% of births): Q1 (lowest),SH.STA.BRTP.Q1.ZS,3.1
Zimbabwe,ZWE,2006,Assistance during delivery (doctor) (% of births): Q1 (lowest),SH.STA.BRTP.Q1.ZS,2.4
Zimbabwe,ZWE,1999,Assistance during delivery (doctor) (% of births): Q1 (lowest),SH.STA.BRTP.Q1.ZS,7.6
Zimbabwe,ZWE,1994,Assistance during delivery (doctor) (% of births): Q1 (lowest),SH.STA.BRTP.Q1.ZS,7.6
Zimbabwe,ZWE,2019,Assistance during delivery (doctor) (% of births): Q2,SH.STA.BRTP.Q2.ZS,8.1
Zimbabwe,ZWE,2015,Assistance during delivery (doctor) (% of births): Q2,SH.STA.BRTP.Q2.ZS,7
Zimbabwe,ZWE,2014,Assistance during delivery (doctor) (% of births): Q2,SH.STA.BRTP.Q2.ZS,7.3
Zimbabwe,ZWE,2011,Assistance during delivery (doctor) (% of births): Q2,SH.STA.BRTP.Q2.ZS,4
Zimbabwe,ZWE,2009,Assistance during delivery (doctor) (% of births): Q2,SH.STA.BRTP.Q2.ZS,4.2
Zimbabwe,ZWE,2006,Assistance during delivery (doctor) (% of births): Q2,SH.STA.BRTP.Q2.ZS,3.1
Zimbabwe,ZWE,1999,Assistance during delivery (doctor) (% of births): Q2,SH.STA.BRTP.Q2.ZS,6.6
Zimbabwe,ZWE,1994,Assistance during delivery (doctor) (% of births): Q2,SH.STA.BRTP.Q2.ZS,7.4
Zimbabwe,ZWE,2019,Assistance during delivery (doctor) (% of births): Q3,SH.STA.BRTP.Q3.ZS,14.1
Zimbabwe,ZWE,2015,Assistance during delivery (doctor) (% of births): Q3,SH.STA.BRTP.Q3.ZS,8.5
Zimbabwe,ZWE,2014,Assistance during delivery (doctor) (% of births): Q3,SH.STA.BRTP.Q3.ZS,7.7
Zimbabwe,ZWE,2011,Assistance during delivery (doctor) (% of births): Q3,SH.STA.BRTP.Q3.ZS,4.3
Zimbabwe,ZWE,2009,Assistance during delivery (doctor) (% of births): Q3,SH.STA.BRTP.Q3.ZS,4.4
Zimbabwe,ZWE,2006,Assistance during delivery (doctor) (% of births): Q3,SH.STA.BRTP.Q3.ZS,5.1
Zimbabwe,ZWE,1999,Assistance during delivery (doctor) (% of births): Q3,SH.STA.BRTP.Q3.ZS,8.7
Zimbabwe,ZWE,1994,Assistance during delivery (doctor) (% of births): Q3,SH.STA.BRTP.Q3.ZS,6.9
Zimbabwe,ZWE,2019,Assistance during delivery (doctor) (% of births): Q4,SH.STA.BRTP.Q4.ZS,16.3
Zimbabwe,ZWE,2015,Assistance during delivery (doctor) (% of births): Q4,SH.STA.BRTP.Q4.ZS,17.5
Zimbabwe,ZWE,2014,Assistance during delivery (doctor) (% of births): Q4,SH.STA.BRTP.Q4.ZS,10.2
Zimbabwe,ZWE,2011,Assistance during delivery (doctor) (% of births): Q4,SH.STA.BRTP.Q4.ZS,11.2
Zimbabwe,ZWE,2009,Assistance during delivery (doctor) (% of births): Q4,SH.STA.BRTP.Q4.ZS,8.9
Zimbabwe,ZWE,2006,Assistance during delivery (doctor) (% of births): Q4,SH.STA.BRTP.Q4.ZS,11.9
Zimbabwe,ZWE,1999,Assistance during delivery (doctor) (% of births): Q4,SH.STA.BRTP.Q4.ZS,14.8
Zimbabwe,ZWE,1994,Assistance during delivery (doctor) (% of births): Q4,SH.STA.BRTP.Q4.ZS,15.2
Zimbabwe,ZWE,2019,Assistance during delivery (doctor) (% of births): Q5 (highest),SH.STA.BRTP.Q5.ZS,31.8
Zimbabwe,ZWE,2015,Assistance during delivery (doctor) (% of births): Q5 (highest),SH.STA.BRTP.Q5.ZS,31.9
Zimbabwe,ZWE,2014,Assistance during delivery (doctor) (% of births): Q5 (highest),SH.STA.BRTP.Q5.ZS,32.8
Zimbabwe,ZWE,2011,Assistance during delivery (doctor) (% of births): Q5 (highest),SH.STA.BRTP.Q5.ZS,18.3
Zimbabwe,ZWE,2009,Assistance during delivery (doctor) (% of births): Q5 (highest),SH.STA.BRTP.Q5.ZS,24.9
Zimbabwe,ZWE,2006,Assistance during delivery (doctor) (% of births): Q5 (highest),SH.STA.BRTP.Q5.ZS,26.3
Zimbabwe,ZWE,1999,Assistance during delivery (doctor) (% of births): Q5 (highest),SH.STA.BRTP.Q5.ZS,21.4
Zimbabwe,ZWE,1994,Assistance during delivery (doctor) (% of births): Q5 (highest),SH.STA.BRTP.Q5.ZS,26.3
Zimbabwe,ZWE,2019,Prevalence of diarrhea (% of children under 5): Q1 (lowest),SH.STA.DIRH.Q1.ZS,15.1
Zimbabwe,ZWE,2015,Prevalence of diarrhea (% of children under 5): Q1 (lowest),SH.STA.DIRH.Q1.ZS,24.6
Zimbabwe,ZWE,2014,Prevalence of diarrhea (% of children under 5): Q1 (lowest),SH.STA.DIRH.Q1.ZS,16
Zimbabwe,ZWE,2011,Prevalence of diarrhea (% of children under 5): Q1 (lowest),SH.STA.DIRH.Q1.ZS,17.2
Zimbabwe,ZWE,2009,Prevalence of diarrhea (% of children under 5): Q1 (lowest),SH.STA.DIRH.Q1.ZS,11
Zimbabwe,ZWE,2006,Prevalence of diarrhea (% of children under 5): Q1 (lowest),SH.STA.DIRH.Q1.ZS,18.7
Zimbabwe,ZWE,1999,Prevalence of diarrhea (% of children under 5): Q1 (lowest),SH.STA.DIRH.Q1.ZS,17.5
Zimbabwe,ZWE,1994,Prevalence of diarrhea (% of children under 5): Q1 (lowest),SH.STA.DIRH.Q1.ZS,28.9
Zimbabwe,ZWE,2019,Prevalence of diarrhea (% of children under 5): Q2,SH.STA.DIRH.Q2.ZS,13.3
Zimbabwe,ZWE,2015,Prevalence of diarrhea (% of children under 5): Q2,SH.STA.DIRH.Q2.ZS,21.9
Zimbabwe,ZWE,2014,Prevalence of diarrhea (% of children under 5): Q2,SH.STA.DIRH.Q2.ZS,16.1
Zimbabwe,ZWE,2011,Prevalence of diarrhea (% of children under 5): Q2,SH.STA.DIRH.Q2.ZS,17.2
Zimbabwe,ZWE,2009,Prevalence of diarrhea (% of children under 5): Q2,SH.STA.DIRH.Q2.ZS,11.9
Zimbabwe,ZWE,2006,Prevalence of diarrhea (% of children under 5): Q2,SH.STA.DIRH.Q2.ZS,17.4
Zimbabwe,ZWE,1999,Prevalence of diarrhea (% of children under 5): Q2,SH.STA.DIRH.Q2.ZS,18.4
Zimbabwe,ZWE,1994,Prevalence of diarrhea (% of children under 5): Q2,SH.STA.DIRH.Q2.ZS,23.5
Zimbabwe,ZWE,2019,Prevalence of diarrhea (% of children under 5): Q3,SH.STA.DIRH.Q3.ZS,15.3
Zimbabwe,ZWE,2015,Prevalence of diarrhea (% of children under 5): Q3,SH.STA.DIRH.Q3.ZS,22.8
Zimbabwe,ZWE,2014,Prevalence of diarrhea (% of children under 5): Q3,SH.STA.DIRH.Q3.ZS,15.1
Zimbabwe,ZWE,2011,Prevalence of diarrhea (% of children under 5): Q3,SH.STA.DIRH.Q3.ZS,14.4
Zimbabwe,ZWE,2009,Prevalence of diarrhea (% of children under 5): Q3,SH.STA.DIRH.Q3.ZS,11.8
Zimbabwe,ZWE,2006,Prevalence of diarrhea (% of children under 5): Q3,SH.STA.DIRH.Q3.ZS,18.1
Zimbabwe,ZWE,1999,Prevalence of diarrhea (% of children under 5): Q3,SH.STA.DIRH.Q3.ZS,21.8
Zimbabwe,ZWE,1994,Prevalence of diarrhea (% of children under 5): Q3,SH.STA.DIRH.Q3.ZS,25
Zimbabwe,ZWE,2019,Prevalence of diarrhea (% of children under 5): Q4,SH.STA.DIRH.Q4.ZS,14.7
Zimbabwe,ZWE,2015,Prevalence of diarrhea (% of children under 5): Q4,SH.STA.DIRH.Q4.ZS,23.2
Zimbabwe,ZWE,2014,Prevalence of diarrhea (% of children under 5): Q4,SH.STA.DIRH.Q4.ZS,18.1
Zimbabwe,ZWE,2011,Prevalence of diarrhea (% of children under 5): Q4,SH.STA.DIRH.Q4.ZS,18
Zimbabwe,ZWE,2009,Prevalence of diarrhea (% of children under 5): Q4,SH.STA.DIRH.Q4.ZS,11.7
Zimbabwe,ZWE,2006,Prevalence of diarrhea (% of children under 5): Q4,SH.STA.DIRH.Q4.ZS,12.5
Zimbabwe,ZWE,1999,Prevalence of diarrhea (% of children under 5): Q4,SH.STA.DIRH.Q4.ZS,18.4
Zimbabwe,ZWE,1994,Prevalence of diarrhea (% of children under 5): Q4,SH.STA.DIRH.Q4.ZS,21
Zimbabwe,ZWE,2019,Prevalence of diarrhea (% of children under 5): Q5 (highest),SH.STA.DIRH.Q5.ZS,12.4
Zimbabwe,ZWE,2015,Prevalence of diarrhea (% of children under 5): Q5 (highest),SH.STA.DIRH.Q5.ZS,19.1
Zimbabwe,ZWE,2014,Prevalence of diarrhea (% of children under 5): Q5 (highest),SH.STA.DIRH.Q5.ZS,11
Zimbabwe,ZWE,2011,Prevalence of diarrhea (% of children under 5): Q5 (highest),SH.STA.DIRH.Q5.ZS,15
Zimbabwe,ZWE,2009,Prevalence of diarrhea (% of children under 5): Q5 (highest),SH.STA.DIRH.Q5.ZS,7.9
Zimbabwe,ZWE,2006,Prevalence of diarrhea (% of children under 5): Q5 (highest),SH.STA.DIRH.Q5.ZS,10.9
Zimbabwe,ZWE,1999,Prevalence of diarrhea (% of children under 5): Q5 (highest),SH.STA.DIRH.Q5.ZS,15.6
Zimbabwe,ZWE,1994,Prevalence of diarrhea (% of children under 5): Q5 (highest),SH.STA.DIRH.Q5.ZS,17.3
Zimbabwe,ZWE,2019,Prevalence of children with fever (% of children under 5): Q1 (lowest),SH.STA.FEVR.Q1.ZS,22
Zimbabwe,ZWE,2015,Prevalence of children with fever (% of children under 5): Q1 (lowest),SH.STA.FEVR.Q1.ZS,14.3
Zimbabwe,ZWE,2014,Prevalence of children with fever (% of children under 5): Q1 (lowest),SH.STA.FEVR.Q1.ZS,28.1
Zimbabwe,ZWE,2011,Prevalence of children with fever (% of children under 5): Q1 (lowest),SH.STA.FEVR.Q1.ZS,11.4
Zimbabwe,ZWE,2009,Prevalence of children with fever (% of children under 5): Q1 (lowest),SH.STA.FEVR.Q1.ZS,8.1
Zimbabwe,ZWE,2006,Prevalence of children with fever (% of children under 5): Q1 (lowest),SH.STA.FEVR.Q1.ZS,7.6
Zimbabwe,ZWE,1999,Prevalence of children with fever (% of children under 5): Q1 (lowest),SH.STA.FEVR.Q1.ZS,25.8
Zimbabwe,ZWE,2019,Prevalence of children with fever (% of children under 5): Q2,SH.STA.FEVR.Q2.ZS,25.4
Zimbabwe,ZWE,2015,Prevalence of children with fever (% of children under 5): Q2,SH.STA.FEVR.Q2.ZS,14.2
Zimbabwe,ZWE,2014,Prevalence of children with fever (% of children under 5): Q2,SH.STA.FEVR.Q2.ZS,27.7
Zimbabwe,ZWE,2011,Prevalence of children with fever (% of children under 5): Q2,SH.STA.FEVR.Q2.ZS,8.9
Zimbabwe,ZWE,2009,Prevalence of children with fever (% of children under 5): Q2,SH.STA.FEVR.Q2.ZS,9.3
Zimbabwe,ZWE,2006,Prevalence of children with fever (% of children under 5): Q2,SH.STA.FEVR.Q2.ZS,7.7
Zimbabwe,ZWE,1999,Prevalence of children with fever (% of children under 5): Q2,SH.STA.FEVR.Q2.ZS,28.1
Zimbabwe,ZWE,2019,Prevalence of children with fever (% of children under 5): Q3,SH.STA.FEVR.Q3.ZS,19.1
Zimbabwe,ZWE,2015,Prevalence of children with fever (% of children under 5): Q3,SH.STA.FEVR.Q3.ZS,12.3
Zimbabwe,ZWE,2014,Prevalence of children with fever (% of children under 5): Q3,SH.STA.FEVR.Q3.ZS,30.1
Zimbabwe,ZWE,2011,Prevalence of children with fever (% of children under 5): Q3,SH.STA.FEVR.Q3.ZS,9.6
Zimbabwe,ZWE,2009,Prevalence of children with fever (% of children under 5): Q3,SH.STA.FEVR.Q3.ZS,6.3
Zimbabwe,ZWE,2006,Prevalence of children with fever (% of children under 5): Q3,SH.STA.FEVR.Q3.ZS,9.3
Zimbabwe,ZWE,1999,Prevalence of children with fever (% of children under 5): Q3,SH.STA.FEVR.Q3.ZS,30.5
Zimbabwe,ZWE,2019,Prevalence of children with fever (% of children under 5): Q4,SH.STA.FEVR.Q4.ZS,20.8
Zimbabwe,ZWE,2015,Prevalence of children with fever (% of children under 5): Q4,SH.STA.FEVR.Q4.ZS,13.9
Zimbabwe,ZWE,2014,Prevalence of children with fever (% of children under 5): Q4,SH.STA.FEVR.Q4.ZS,27.5
Zimbabwe,ZWE,2011,Prevalence of children with fever (% of children under 5): Q4,SH.STA.FEVR.Q4.ZS,9.1
Zimbabwe,ZWE,2009,Prevalence of children with fever (% of children under 5): Q4,SH.STA.FEVR.Q4.ZS,9
Zimbabwe,ZWE,2006,Prevalence of children with fever (% of children under 5): Q4,SH.STA.FEVR.Q4.ZS,6.2
Zimbabwe,ZWE,1999,Prevalence of children with fever (% of children under 5): Q4,SH.STA.FEVR.Q4.ZS,23.8
Zimbabwe,ZWE,2019,Prevalence of children with fever (% of children under 5): Q5 (highest),SH.STA.FEVR.Q5.ZS,16.7
Zimbabwe,ZWE,2015,Prevalence of children with fever (% of children under 5): Q5 (highest),SH.STA.FEVR.Q5.ZS,14.1
Zimbabwe,ZWE,2014,Prevalence of children with fever (% of children under 5): Q5 (highest),SH.STA.FEVR.Q5.ZS,21.2
Zimbabwe,ZWE,2011,Prevalence of children with fever (% of children under 5): Q5 (highest),SH.STA.FEVR.Q5.ZS,9.3
Zimbabwe,ZWE,2009,Prevalence of children with fever (% of children under 5): Q5 (highest),SH.STA.FEVR.Q5.ZS,4.8
Zimbabwe,ZWE,2006,Prevalence of children with fever (% of children under 5): Q5 (highest),SH.STA.FEVR.Q5.ZS,7
Zimbabwe,ZWE,1999,Prevalence of children with fever (% of children under 5): Q5 (highest),SH.STA.FEVR.Q5.ZS,21.3
Zimbabwe,ZWE,2015,Malnourished women (BMI is less than 18.5) (% of women): Q1 (lowest),SH.STA.LBMI.Q1.ZS,8.3
Zimbabwe,ZWE,2011,Malnourished women (BMI is less than 18.5) (% of women): Q1 (lowest),SH.STA.LBMI.Q1.ZS,11.2
Zimbabwe,ZWE,2006,Malnourished women (BMI is less than 18.5) (% of women): Q1 (lowest),SH.STA.LBMI.Q1.ZS,12.9
Zimbabwe,ZWE,1999,Malnourished women (BMI is less than 18.5) (% of women): Q1 (lowest),SH.STA.LBMI.Q1.ZS,8.5
Zimbabwe,ZWE,1994,Malnourished women (BMI is less than 18.5) (% of women): Q1 (lowest),SH.STA.LBMI.Q1.ZS,5.7
Zimbabwe,ZWE,2015,Malnourished women (BMI is less than 18.5) (% of women): Q2,SH.STA.LBMI.Q2.ZS,8.2
Zimbabwe,ZWE,2011,Malnourished women (BMI is less than 18.5) (% of women): Q2,SH.STA.LBMI.Q2.ZS,9
Zimbabwe,ZWE,2006,Malnourished women (BMI is less than 18.5) (% of women): Q2,SH.STA.LBMI.Q2.ZS,12.5
Zimbabwe,ZWE,1999,Malnourished women (BMI is less than 18.5) (% of women): Q2,SH.STA.LBMI.Q2.ZS,5.5
Zimbabwe,ZWE,1994,Malnourished women (BMI is less than 18.5) (% of women): Q2,SH.STA.LBMI.Q2.ZS,7.8
Zimbabwe,ZWE,2015,Malnourished women (BMI is less than 18.5) (% of women): Q3,SH.STA.LBMI.Q3.ZS,7.7
Zimbabwe,ZWE,2011,Malnourished women (BMI is less than 18.5) (% of women): Q3,SH.STA.LBMI.Q3.ZS,6.5
Zimbabwe,ZWE,2006,Malnourished women (BMI is less than 18.5) (% of women): Q3,SH.STA.LBMI.Q3.ZS,10
Zimbabwe,ZWE,1999,Malnourished women (BMI is less than 18.5) (% of women): Q3,SH.STA.LBMI.Q3.ZS,5.4
Zimbabwe,ZWE,1994,Malnourished women (BMI is less than 18.5) (% of women): Q3,SH.STA.LBMI.Q3.ZS,5.6
Zimbabwe,ZWE,2015,Malnourished women (BMI is less than 18.5) (% of women): Q4,SH.STA.LBMI.Q4.ZS,4.8
Zimbabwe,ZWE,2011,Malnourished women (BMI is less than 18.5) (% of women): Q4,SH.STA.LBMI.Q4.ZS,5.9
Zimbabwe,ZWE,2006,Malnourished women (BMI is less than 18.5) (% of women): Q4,SH.STA.LBMI.Q4.ZS,7.6
Zimbabwe,ZWE,1999,Malnourished women (BMI is less than 18.5) (% of women): Q4,SH.STA.LBMI.Q4.ZS,6.1
Zimbabwe,ZWE,1994,Malnourished women (BMI is less than 18.5) (% of women): Q4,SH.STA.LBMI.Q4.ZS,5
Zimbabwe,ZWE,2015,Malnourished women (BMI is less than 18.5) (% of women): Q5 (highest),SH.STA.LBMI.Q5.ZS,3.1
Zimbabwe,ZWE,2011,Malnourished women (BMI is less than 18.5) (% of women): Q5 (highest),SH.STA.LBMI.Q5.ZS,4.5
Zimbabwe,ZWE,2006,Malnourished women (BMI is less than 18.5) (% of women): Q5 (highest),SH.STA.LBMI.Q5.ZS,5.8
Zimbabwe,ZWE,1999,Malnourished women (BMI is less than 18.5) (% of women): Q5 (highest),SH.STA.LBMI.Q5.ZS,4.1
Zimbabwe,ZWE,1994,Malnourished women (BMI is less than 18.5) (% of women): Q5 (highest),SH.STA.LBMI.Q5.ZS,1.2
Zimbabwe,ZWE,2019,"Malnourished children (underweight, -2SD) (% of children under 5): Q1 (lowest)",SH.STA.MALN.Q1.ZS,12.8
Zimbabwe,ZWE,2015,"Malnourished children (underweight, -2SD) (% of children under 5): Q1 (lowest)",SH.STA.MALN.Q1.ZS,10.7
Zimbabwe,ZWE,2014,"Malnourished children (underweight, -2SD) (% of children under 5): Q1 (lowest)",SH.STA.MALN.Q1.ZS,15.2
Zimbabwe,ZWE,2011,"Malnourished children (underweight, -2SD) (% of children under 5): Q1 (lowest)",SH.STA.MALN.Q1.ZS,12
Zimbabwe,ZWE,2009,"Malnourished children (underweight, -2SD) (% of children under 5): Q1 (lowest)",SH.STA.MALN.Q1.ZS,15.7
Zimbabwe,ZWE,2006,"Malnourished children (underweight, -2SD) (% of children under 5): Q1 (lowest)",SH.STA.MALN.Q1.ZS,16.3
